Tempo Decorrido; Velocidade; Rotacao; Acelerador; Freio; Hodometro Parcial; Ref, Velo; Max Torque+; Max Torque-; Torque Motor;TempMos1; TempMos2; TempAr; TempMotor; Tensao Bat; Corrente Motor; Tensao Motor;  id; iq; idx; iqx; GPV; GIV; GDV; GPC; GIC; GPF; GIF; FluxoMax; Cod, Falha; Cod, Alarme; Estado de Teste; Ass, Rampa; Controle Cruzeiro;SOC; Corrente Pack; 
136,95;1;22;3131;0;4;5831;782;782;294;374;369;479;0;530;850;7;1894;2902;1877;2873;70;900;0;75;20;30;1;120;0;0;1;0;0;30;93;
137,05;2;28;3165;0;4;5831;791;791;383;374;369;479;0;530;932;14;1852;2917;1877;2906;70;900;0;75;20;30;1;120;0;0;1;0;0;30;136;
137,17;3;37;3165;0;4;5831;791;791;457;374;369;479;0;529;979;14;1856;2897;1876;2906;70;900;0;75;20;30;1;120;0;0;1;0;0;30;153;
137,27;3;49;3158;0;4;5831;789;789;517;374;369;479;0;529;992;28;1878;2932;1876;2899;70;900;0;75;20;30;1;120;0;0;1;0;0;30;153;
137,39;5;65;3092;0;4;5831;773;773;565;374;369;479;0;529;1003;28;1912;2838;1879;2840;70;900;0;75;20;30;1;120;0;0;1;0;0;30;177;
137,49;6;81;2977;0;4;5831;744;744;600;374;369;479;0;529;988;28;1832;2753;1879;2734;70;900;0;75;20;30;1;120;0;0;1;0;0;30;186;
137,62;7;98;2990;0;4;5831;747;747;626;374;369;479;0;528;980;35;1894;2733;1882;2745;70;900;0;75;20;30;1;120;0;0;1;0;0;30;186;
137,72;9;117;2984;0;4;5831;746;746;647;374;369;479;0;528;975;35;1921;2700;1879;2727;70;900;0;75;20;30;1;120;0;0;1;0;0;30;205;
137,84;13;161;2956;0;4;5831;739;739;678;374;369;479;0;528;970;49;1831;2708;1876;2716;70;900;0;75;20;30;1;120;0;0;1;0;0;30;218;
137,94;14;183;2970;0;4;5831;742;742;689;374;369;479;0;528;966;49;1893;2774;1881;2727;70;900;0;75;20;30;1;120;0;0;1;0;0;30;218;
138,06;16;207;2984;0;4;5831;746;746;699;374;369;479;0;527;966;56;1825;2796;1878;2742;70;900;0;75;20;30;1;120;0;0;1;0;0;30;235;
138,16;18;231;2956;0;4;5831;739;739;707;374;369;479;0;528;967;56;1849;2632;1878;2716;70;900;0;75;20;30;1;120;0;0;1;0;0;30;251;
138,28;20;255;2970;0;4;5831;742;742;713;374;369;479;0;527;967;63;1808;2717;1881;2727;70;900;0;75;20;30;1;120;0;0;1;0;0;30;251;
138,38;22;279;2977;0;4;5831;744;744;717;374;369;480;0;527;967;63;1947;2829;1878;2734;70;900;0;75;20;30;1;120;0;0;1;0;0;30;276;
138,5;24;303;2970;0;4;5831;742;742;721;374;369;480;0;527;967;84;1911;2731;1884;2727;70;900;0;75;20;30;1;120;0;0;1;0;0;30;285;
138,6;26;327;2956;0;4;5831;739;739;725;374;369;480;0;527;968;84;1929;2746;1878;2716;70;900;0;75;20;30;1;120;0;0;1;0;0;30;285;
138,73;28;349;2984;0;4;5831;746;746;728;374;369;480;0;526;968;91;1841;2778;1878;2742;70;900;0;75;20;30;1;120;0;0;1;0;0;30;296;
138,83;30;371;2977;0;4;5831;744;744;731;374;369;480;0;526;968;91;1918;2792;1878;2732;70;900;0;75;20;30;1;120;0;0;1;0;0;30;317;
138,95;33;414;2963;0;4;5831;740;740;734;374;369;480;0;527;966;105;1740;2688;1881;2718;70;900;0;75;20;30;1;120;0;0;1;0;0;30;317;
139,05;35;437;2815;0;4;5831;703;703;734;374;369;480;0;526;964;105;1840;2641;1883;2582;70;900;0;75;20;30;1;120;0;0;1;0;0;30;335;
139,17;37;458;1903;0;4;5831;475;475;707;374;369;480;0;528;888;112;1830;1703;1881;1744;70;900;0;75;20;30;1;120;0;0;1;0;0;30;215;
139,27;39;480;1903;0;4;5831;475;475;665;374;369;480;0;528;811;112;1924;1774;1885;1744;70;900;0;75;20;30;1;120;0;0;1;0;0;30;226;
139,39;40;501;1915;0;4;5831;478;478;631;374;369;480;0;528;776;112;1793;1708;1885;1755;70;900;0;75;20;30;1;120;0;0;1;0;0;30;226;
139,49;42;520;1908;0;4;5831;477;477;603;374;369;480;0;528;762;112;1828;1781;1882;1752;70;900;0;75;20;30;1;120;0;0;1;0;0;30;213;
139,61;43;534;1581;0;4;5831;395;395;570;374;369;480;0;528;733;112;1967;1452;1883;1450;70;900;0;75;20;30;1;120;0;0;1;0;0;30;213;
139,71;44;545;1023;0;4;5831;255;255;536;374;369;480;0;528;705;112;1917;937;1886;936;70;900;0;75;20;30;1;120;0;0;1;0;0;30;171;
139,84;43;538;0;0;4;5831;0;0;371;374;369;480;0;531;585;112;1888;25;1882;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;36;
139,94;44;548;0;0;4;5831;0;0;304;374;369;480;0;531;563;112;1840;23;1882;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;36;
140,04;44;543;0;0;4;5831;0;0;250;374;369;480;0;531;554;105;1827;65469;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;57;
140,16;43;528;0;0;4;5831;0;0;204;374;369;480;0;531;550;105;1805;37;1882;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;39;
140,26;41;515;0;0;4;5831;0;0;167;374;369;480;0;531;549;105;1815;51;1882;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;44;
140,38;41;505;0;0;4;5831;0;0;136;374;369;480;0;531;548;91;1836;33;1882;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;44;
140,48;40;496;0;0;4;5831;0;0;112;374;369;480;0;531;548;91;1877;93;1882;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;42;
140,6;38;474;0;0;4;5831;0;0;93;374;369;480;0;531;547;91;1856;19;1882;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;33;
140,7;36;450;0;0;4;5831;0;0;76;374;369;480;0;531;549;84;1854;11;1879;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;33;
140,82;34;428;0;0;4;5831;0;0;62;374;369;480;0;531;549;84;1900;0;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;46;
140,92;32;402;0;0;4;5831;0;0;52;374;369;480;0;531;547;63;1907;15;1878;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;37;
141,05;28;347;0;0;4;5831;0;0;34;374;369;480;0;531;547;56;1930;65523;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;37;
141,15;26;321;0;0;4;5831;0;0;28;374;369;480;0;531;547;56;1865;19;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;36;
141,27;23;293;0;0;4;5831;0;0;24;374;369;480;0;531;550;49;1878;3;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;34;
141,37;21;264;0;0;4;5831;0;0;20;374;369;480;0;531;547;49;1901;14;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;34;
141,47;18;233;0;0;4;5831;0;0;17;374;369;480;0;531;550;35;1875;4;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;35;
141,59;16;198;0;0;4;5831;0;0;14;374;369;480;0;531;542;28;1850;36;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;34;
141,69;13;164;0;0;4;5831;0;0;12;374;369;480;0;531;550;28;1867;3;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;34;
141,81;10;132;0;0;4;5831;0;0;11;374;369;480;0;531;532;14;1884;65521;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;32;
141,91;8;107;0;0;4;5831;0;0;9;374;369;480;0;531;526;14;1878;65512;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;33;
142,03;7;87;0;0;4;5831;0;0;7;374;369;480;0;531;527;14;1922;22;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;33;
142,13;5;71;0;0;4;5831;0;0;6;374;369;480;0;531;530;14;1868;4;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;33;
142,26;3;48;0;0;4;5831;0;0;4;374;369;480;0;531;534;7;1882;65513;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;33;
142,36;3;39;0;0;4;5831;0;0;3;374;369;480;0;531;536;7;1898;26;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;33;
142,48;2;32;0;0;4;5831;0;0;3;374;369;480;0;531;537;7;1852;65530;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;33;
142,58;2;26;0;0;4;5831;0;0;2;374;369;480;0;531;538;7;1867;65505;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;33;
142,68;1;21;0;0;4;5831;0;0;1;374;369;480;0;531;538;7;1874;65532;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;33;
142,8;1;17;0;0;4;5831;0;0;1;374;369;480;0;531;539;7;1864;65526;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;30;33;
142,9;1;14;90;0;4;5831;22;22;1;374;369;480;0;531;541;7;1870;56;1880;70;70;900;0;75;20;30;1;120;0;0;1;0;0;30;595;
143,03;2;32;9974;0;4;5831;2493;2493;196;374;369;480;0;517;984;14;1819;8268;1888;7970;70;900;0;75;20;30;1;120;0;0;1;0;0;30;595;
143,13;7;91;9960;0;4;5831;2490;2490;607;374;369;480;0;510;1741;49;2149;7951;1813;7992;70;900;0;75;20;30;1;120;0;0;1;0;0;30;1498;
143,25;35;431;10000;0;4;5831;2500;2500;1184;374;369;480;0;493;2120;147;3;7546;381;7992;70;900;0;75;20;30;1;120;0;0;1;0;0;30;1982;
143,35;52;645;10000;0;4;5831;2500;2500;1422;374;368;480;0;493;2257;182;1354;8351;1608;7992;70;900;0;75;20;30;1;120;0;0;1;0;0;30;1982;
143,47;66;811;9939;0;4;5831;2484;2484;1613;374;368;480;0;493;2312;203;1386;8263;1296;7941;70;900;0;75;20;30;1;120;0;0;1;0;0;30;1864;
143,57;77;946;9974;0;4;5831;2493;2493;1774;374;368;480;0;493;2346;231;737;7945;941;7970;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2070;
143,69;87;1070;10000;0;4;5831;2500;2500;1908;374;368;480;0;495;2366;259;1398;8257;1663;7992;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2070;
143,79;93;1145;10000;0;4;5831;2500;2500;1647;374;368;480;0;488;2389;273;65534;8681;491;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2060;
143,91;99;1220;9946;0;4;5831;2486;2486;1788;374;368;480;0;486;2620;294;1428;9739;573;9735;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2404;
144,01;106;1306;9939;0;4;5831;2484;2484;1913;374;368;480;0;486;2756;315;633;9806;1003;9774;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2404;
144,14;116;1433;10000;0;4;5831;2500;2500;2103;374;368;480;0;486;2862;336;1791;9937;1283;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2229;
144,24;120;1474;9979;0;4;5831;2494;2494;2175;374;368;480;0;485;2884;336;908;9600;334;9766;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2266;
144,36;123;1521;9974;0;4;5831;2493;2493;2232;374;368;480;0;484;2887;343;1403;9188;16;9762;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2266;
144,46;127;1562;9960;0;4;5831;2490;2490;2276;374;368;480;0;483;2873;350;377;9756;466;9750;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2242;
144,58;130;1607;9953;0;4;5831;2488;2488;2244;374;368;480;0;484;2880;350;599;9714;784;9743;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2345;
144,68;135;1659;9946;0;4;5831;2486;2486;2206;374;368;480;0;486;2882;364;962;9244;320;9735;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2345;
144,8;139;1716;9933;0;4;5831;2483;2483;2130;374;368;480;0;486;2874;364;719;10698;935;9723;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2228;
144,9;144;1777;10000;0;4;5831;2500;2500;2069;374;368;480;0;486;2809;364;92;9382;554;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2136;
145,02;149;1838;10000;0;4;5831;2500;2500;2026;374;368;480;0;488;2839;364;1119;9642;178;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2136;
145,12;154;1900;9953;0;4;5831;2488;2488;1984;374;368;480;0;489;2850;371;65226;9266;403;9735;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2058;
145,25;164;2018;10000;0;4;5831;2500;2500;1919;374;368;480;0;489;2865;357;487;9539;307;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2060;
145,35;169;2074;9893;0;4;5831;2473;2473;1886;390;383;480;0;491;2860;357;593;9366;554;9684;70;900;0;75;20;30;1;120;0;0;1;0;0;30;1921;
145,47;173;2127;9946;0;4;5831;2486;2486;1855;390;383;480;0;490;2844;357;65387;9324;401;9735;70;900;0;75;20;30;1;120;0;0;1;0;0;30;1921;
145,57;177;2178;9926;0;4;5831;2481;2481;1825;390;383;480;0;491;2854;343;122;10382;851;9715;70;900;0;75;20;30;1;120;0;0;1;0;0;30;2004;
145,69;181;2226;9953;0;4;5831;2488;2488;1807;390;383;480;0;490;2870;357;39;9860;593;9743;70;900;0;75;20;30;1;120;0;0;1;0;0;30;1879;
145,79;185;2272;9946;0;4;5831;2486;2486;1790;390;383;480;0;490;2872;371;262;10030;334;9735;70;900;0;75;20;30;1;120;0;0;1;0;0;30;1879;
145,91;188;2316;9946;0;4;5831;2486;2486;1764;390;383;480;0;491;2861;371;65241;10258;689;9735;70;900;0;75;20;30;1;120;0;0;1;0;0;30;1949;
146,01;192;2357;9960;0;4;5831;2490;2490;1748;390;383;480;0;493;2859;378;121;9804;665;9750;70;900;0;75;20;30;1;120;0;0;1;0;0;30;1803;
146,13;195;2396;9974;0;4;5831;2493;2493;1728;390;383;480;0;492;2848;378;245;9473;330;9762;70;900;0;75;20;30;1;120;0;0;1;0;0;30;1803;
146,23;198;2433;9974;0;4;5831;2493;2493;1706;390;383;480;0;490;2827;392;345;10050;420;9762;70;900;0;75;20;30;1;120;0;0;1;0;0;30;1888;
146,36;204;2506;10000;0;4;5831;2500;2500;1622;402;396;480;0;491;2643;427;393;8195;514;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1897;
146,46;206;2540;9979;0;4;5831;2494;2494;1577;402;396;480;0;494;2555;448;260;9103;793;9766;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1897;
146,58;209;2575;9953;0;4;5831;2488;2488;1522;402;396;480;0;493;2474;469;831;9063;393;9743;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1812;
146,68;212;2609;9974;0;4;5831;2493;2493;1480;402;396;480;0;494;2443;483;994;7734;77;9762;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1771;
146,8;215;2644;9960;0;4;5831;2490;2490;1440;402;396;480;0;494;2409;504;65348;8077;17;9750;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1771;
146,9;218;2678;9960;0;4;5831;2490;2490;1401;402;396;480;0;495;2356;504;65101;7573;499;9750;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1749;
147,03;220;2711;9986;0;4;5831;2496;2496;1355;402;396;480;0;495;2321;511;65376;7617;404;9774;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1628;
147,13;223;2743;9967;0;4;5831;2491;2491;1330;402;396;480;0;494;2312;518;1189;8147;107;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1628;
147,25;228;2806;9986;0;4;5831;2496;2496;1270;402;396;480;0;496;2261;532;645;7745;21;9774;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1601;
147,35;231;2836;9967;0;5;5831;2491;2491;1237;412;406;480;0;496;2222;532;562;6827;182;9754;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1691;
147,47;233;2865;9979;0;5;5831;2494;2494;1211;412;406;480;0;496;2196;532;1233;7701;0;9766;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1691;
147,57;235;2893;9933;0;5;5831;2483;2483;1186;412;406;480;0;497;2172;532;65533;7253;228;9723;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1709;
147,69;238;2921;9979;0;5;5831;2494;2494;1165;412;406;480;0;497;2159;546;65469;7137;308;9766;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1599;
147,79;240;2948;9986;0;5;5831;2496;2496;1138;412;406;480;0;496;2136;546;876;6468;161;9774;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1599;
147,91;242;2976;9986;0;5;5831;2496;2496;1115;412;406;480;0;497;2101;546;65247;7441;635;9774;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1549;
148,01;244;3001;9960;0;5;5831;2490;2490;1096;412;406;480;0;498;2081;553;726;6929;11;9743;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1480;
148,14;248;3052;9967;0;5;5831;2491;2491;1054;412;406;480;0;499;2045;546;64619;7551;509;9754;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1480;
148,24;250;3076;9953;0;5;5831;2488;2488;1041;412;406;480;0;499;2033;553;136;6415;62;9743;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1577;
148,36;252;3100;9967;0;5;5831;2491;2491;1027;413;409;480;0;500;2034;553;356;6965;509;9754;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1501;
148,46;254;3123;9986;0;5;5831;2496;2496;1009;413;409;480;0;498;1991;553;1169;6515;0;9774;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1432;
148,59;256;3146;9979;0;5;5831;2494;2494;988;413;409;480;0;499;1965;546;1010;6647;6;9766;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1432;
148,69;258;3168;9979;0;5;5831;2494;2494;979;413;409;480;0;499;1964;553;1008;6465;0;9766;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1436;
148,81;259;3190;10000;0;5;5831;2500;2500;964;413;409;480;0;498;1954;546;609;7366;322;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1396;
148,91;261;3210;9960;0;5;5831;2490;2490;950;413;409;480;0;500;1931;553;65516;6572;494;9750;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1396;
149,03;263;3231;9974;0;5;5831;2493;2493;932;413;409;480;0;500;1908;553;512;7255;534;9762;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1422;
149,13;264;3251;9974;0;5;5831;2493;2493;920;413;409;480;0;501;1889;553;717;7248;328;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1381;
149,25;268;3290;9960;0;5;5831;2490;2490;896;413;409;480;0;500;1876;553;435;6757;464;9750;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1381;
149,35;269;3310;9979;0;5;5831;2494;2494;885;412;409;480;0;500;1858;553;350;5679;247;9766;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1437;
149,47;271;3328;10000;0;5;5831;2500;2500;874;412;409;480;0;501;1848;553;525;6320;1;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1347;
149,57;272;3346;9993;0;5;5831;2498;2498;866;412;409;480;0;500;1835;553;265;5593;167;9782;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1347;
149,7;274;3364;9986;0;5;5831;2496;2496;851;412;409;480;0;501;1824;560;391;5902;171;9774;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1406;
149,8;275;3382;10000;0;5;5831;2500;2500;847;412;409;480;0;502;1815;560;1331;5908;2;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1327;
149,92;277;3399;9960;0;5;5831;2490;2490;834;412;409;480;0;502;1803;560;65481;6668;323;9750;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1327;
150,02;278;3415;9967;0;5;5831;2491;2491;825;412;409;480;0;501;1788;560;206;6020;122;9727;70;900;0;75;20;30;1;120;0;0;1;0;0;28;1327;
150,14;280;3447;10000;0;5;5831;2500;2500;805;412;409;480;0;501;1766;560;1491;6338;0;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1390;
150,24;282;3463;9967;0;5;5831;2491;2491;801;412;409;480;0;501;1762;560;200;6693;482;9754;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1390;
150,37;283;3478;9974;0;5;5831;2493;2493;793;412;408;480;0;501;1752;560;881;6887;259;9762;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1340;
150,47;284;3492;9974;0;5;5831;2493;2493;787;412;408;480;0;501;1740;560;722;6264;142;9762;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1330;
150,62;285;3507;9967;0;5;5831;2491;2491;775;412;408;480;0;501;1731;560;521;5468;141;9754;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1322;
150,72;286;3521;9953;0;5;5831;2488;2488;772;412;408;480;0;503;1727;560;743;5456;0;9782;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1322;
150,84;289;3549;9939;0;5;5831;2484;2484;756;412;408;480;0;502;1706;560;255;5153;215;9727;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1283;
150,94;290;3560;9960;0;5;5831;2490;2490;754;412;408;480;0;502;1697;560;666;5504;48;9750;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1316;
151,07;291;3573;9967;0;5;5831;2491;2491;744;412;408;480;0;502;1696;560;209;5319;179;9754;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1316;
151,17;292;3586;9939;0;5;5831;2484;2484;738;412;408;480;0;503;1684;560;65371;5731;452;9727;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1263;
151,29;293;3599;10000;0;5;5831;2500;2500;733;412;408;480;0;503;1679;560;305;5436;139;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1210;
151,39;294;3610;9979;0;5;5831;2494;2494;729;412;407;480;0;502;1673;560;598;5613;241;9766;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1210;
151,51;295;3622;10000;0;5;5831;2500;2500;722;412;407;480;0;503;1657;560;75;6205;396;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1228;
151,61;296;3634;9993;0;5;5831;2498;2498;716;412;407;480;0;503;1650;560;32;5727;421;9782;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1272;
151,73;297;3645;9960;0;5;5831;2490;2490;712;412;407;480;0;503;1648;560;611;5427;98;9750;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1272;
151,83;298;3658;9979;0;5;5831;2494;2494;704;412;407;480;0;503;1640;560;665;5134;164;9766;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1237;
151,95;299;3681;9986;0;5;5831;2496;2496;699;412;407;480;0;502;1636;553;571;5485;53;9774;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1286;
152,05;300;3691;9960;0;5;5831;2490;2490;690;412;407;480;0;505;1608;553;658;6046;0;9750;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1286;
152,18;301;3702;9979;0;5;5831;2494;2494;689;412;407;480;0;504;1620;560;679;5522;117;9766;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1286;
152,28;302;3712;10000;0;5;5831;2500;2500;684;412;407;480;0;503;1617;560;428;5032;185;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1207;
152,4;303;3721;9967;0;5;5831;2491;2491;679;411;405;481;0;504;1603;560;311;5784;150;9754;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1207;
152,5;303;3730;10000;0;5;5831;2500;2500;674;411;405;481;0;504;1600;553;252;4724;285;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1194;
152,62;304;3740;9912;0;5;5831;2478;2478;671;411;405;481;0;504;1604;567;487;5135;152;9703;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1195;
152,72;305;3748;9974;0;5;5831;2493;2493;670;411;405;481;0;505;1606;560;238;5646;134;9762;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1195;
152,84;306;3766;9993;0;5;5831;2498;2498;658;411;405;481;0;503;1572;560;428;5041;109;9782;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1215;
152,94;307;3774;9967;0;5;5831;2491;2491;654;411;405;481;0;504;1558;560;489;6107;196;9754;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1215;
153,06;308;3784;10000;0;5;5831;2500;2500;649;411;405;481;0;503;1555;560;788;5383;205;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1215;
153,16;309;3793;10000;0;5;5831;2500;2500;647;411;405;481;0;504;1559;560;790;5489;217;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1201;
153,29;309;3801;9953;0;5;5831;2488;2488;646;411;405;481;0;504;1568;567;470;5383;213;9743;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1193;
153,39;310;3809;9993;0;5;5831;2498;2498;640;409;403;481;0;504;1558;567;772;5070;69;9782;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1169;
153,51;310;3816;9967;0;5;5831;2491;2491;640;409;403;481;0;504;1560;567;65532;5355;12;9754;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1169;
153,61;311;3823;9993;0;5;5831;2498;2498;636;409;403;481;0;504;1546;567;347;4931;15;9782;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1187;
153,74;312;3832;10000;0;5;5831;2500;2500;633;409;403;481;0;504;1551;567;919;5412;0;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;26;1169;
153,84;312;3840;9919;0;5;5831;2479;2479;630;409;403;481;0;505;1541;567;892;4679;122;9707;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1169;
153,96;314;3857;9979;0;5;5831;2494;2494;622;409;403;481;0;505;1527;553;673;5189;76;9766;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1126;
154,06;314;3865;10000;0;5;5831;2500;2500;620;409;403;481;0;504;1521;553;65500;5435;133;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1150;
154,18;315;3873;10000;0;5;5831;2500;2500;616;409;403;481;0;505;1521;567;397;5868;247;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1150;
154,28;316;3881;9946;0;5;5831;2486;2486;614;409;403;481;0;505;1518;567;1049;5117;0;9735;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1143;
154,4;316;3888;10000;0;5;5831;2500;2500;611;408;402;481;0;505;1508;560;707;5004;98;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1135;
154,5;317;3896;10000;0;5;5831;2500;2500;607;408;402;481;0;505;1501;560;219;4924;238;9790;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1135;
154,62;317;3902;9974;0;5;5831;2493;2493;605;408;402;481;0;505;1503;567;388;5117;36;9762;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1143;
154,72;318;3908;9967;0;5;5831;2491;2491;604;408;402;481;0;505;1497;567;350;5492;419;9754;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1201;
154,85;319;3920;9993;0;5;5831;2498;2498;599;408;402;481;0;505;1496;567;671;4919;27;9782;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1201;
154,95;319;3926;9979;0;5;5831;2494;2494;596;408;402;481;0;505;1486;553;332;4887;147;9766;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1140;
155,07;320;3932;9986;0;5;5831;2496;2496;594;408;402;481;0;505;1483;553;467;4806;238;9774;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1105;
155,17;320;3938;9953;0;5;5831;2488;2488;594;408;402;481;0;505;1488;567;612;5266;4;9743;70;900;0;75;20;30;1;120;0;0;1;0;0;25;1105;
