Tempo Decorrido; Velocidade; Rotacao; Acelerador; Freio; Hodometro Parcial; Ref, Velo; Max Torque+; Max Torque-; Torque Motor;TempMos1; TempMos2; TempAr; TempMotor; Tensao Bat; Corrente Motor; Tensao Motor;  id; iq; idx; iqx; GPV; GIV; GDV; GPC; GIC; GPF; GIF; FluxoMax; Cod, Falha; Cod, Alarme; Controle Cruzeiro; Ass, Rampa;SOC; Corrente Pack; Estado de Teste; 
38,18;45;558;0;0;1;5831;0;0;64999;349;345;466;0;532;675;119;1839;22;1891;0;70;900;0;75;20;30;1;120;0;50;132;0;0;0;1;
38,28;46;568;0;0;1;5831;0;0;65098;349;345;466;0;532;606;112;1931;77;1871;0;70;900;0;75;20;30;1;120;0;50;38;0;0;0;1;
38,4;50;617;0;0;1;5831;0;0;65243;349;345;466;0;532;557;119;1888;65466;1874;0;70;900;0;75;20;30;1;120;0;50;49;0;0;0;1;
38,51;51;627;0;0;1;5831;0;0;65296;349;345;466;0;532;550;119;1895;77;1883;0;70;900;0;75;20;30;1;120;0;50;49;0;0;0;1;
38,6;51;633;0;0;1;5831;0;0;65339;349;345;466;0;533;547;119;1881;28;1880;0;70;900;0;75;20;30;1;120;0;50;59;0;0;0;1;
38,73;51;638;0;0;1;5831;0;0;65374;349;345;466;0;533;546;119;1816;65519;1883;0;70;900;0;75;20;30;1;120;0;50;51;0;0;0;1;
38,83;51;637;0;0;1;5831;0;0;65404;349;345;466;0;533;546;119;1942;65526;1883;0;70;900;0;75;20;30;1;120;0;50;51;0;0;0;1;
38,95;51;630;0;0;1;5831;0;0;65428;349;345;466;0;533;546;119;1911;65452;1883;0;70;900;0;75;20;30;1;120;0;50;48;0;0;0;1;
39,05;50;620;0;0;1;5831;0;0;65447;349;345;466;0;533;545;112;1864;71;1871;0;70;900;0;75;20;30;1;120;0;50;49;0;0;0;1;
39,17;49;606;0;0;1;5831;0;0;65463;349;345;466;0;533;545;112;1909;65475;1883;0;70;900;0;75;20;30;1;120;0;50;49;0;0;0;1;
39,27;48;590;0;0;1;5831;0;0;65475;349;345;466;0;532;546;112;1901;43;1879;0;70;900;0;75;20;30;1;120;0;50;43;0;0;0;1;
39,39;46;572;0;0;1;5831;0;0;65486;349;345;466;0;533;545;105;1890;65515;1879;0;70;900;0;75;20;30;1;120;0;50;45;0;0;0;1;
39,49;45;553;0;0;1;5831;0;0;65495;349;345;466;0;533;545;105;1921;65529;1879;0;70;900;0;75;20;30;1;120;0;50;40;0;0;0;1;
39,62;41;512;0;0;1;5831;0;0;65508;349;345;466;0;533;545;91;1881;65528;1879;0;70;900;0;75;20;30;1;120;0;50;40;0;0;0;1;
39,72;40;495;0;0;1;5831;0;0;65513;349;345;466;0;533;545;91;1854;65499;1876;0;70;900;0;75;20;30;1;120;0;50;44;0;0;0;1;
39,84;38;477;0;0;1;5831;0;0;65517;349;345;466;0;533;546;84;1946;65519;1880;0;70;900;0;75;20;30;1;120;0;50;44;0;0;0;1;
39,94;37;456;0;0;1;5831;0;0;65520;349;345;466;0;533;547;84;1869;32;1876;0;70;900;0;75;20;30;1;120;0;50;40;0;0;0;1;
